Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.170528829E2,-4.206253052E-2,2.296224976E-1,9.858948212E0,9.861711595E0
1.170628919E2,-5.418731689E-2,2.308200073E-1,9.868378601E0,9.871226386E0
1.170729019E2,-5.792953491E-2,2.299218750E-1,9.858948212E0,9.861799011E0
1.170829109E2,-5.313949585E-2,2.209405518E-1,9.868677979E0,9.871293916E0
1.170929209E2,-5.388793945E-2,2.323168945E-1,9.862241364E0,9.865124417E0
1.171029299E2,-5.523513794E-2,2.291734314E-1,9.861792297E0,9.864609404E0
1.171129389E2,-4.864883423E-2,2.200424194E-1,9.867031403E0,9.869604555E0
1.171229479E2,-4.849914551E-2,2.255809021E-1,9.867779846E0,9.870477091E0
1.171329569E2,-4.146377563E-2,2.204914856E-1,9.868528290E0,9.871078277E0
1.171429659E2,-4.101470947E-2,2.191442871E-1,9.862690430E0,9.865210030E0
1.171529749E2,-4.565505981E-2,2.107617188E-1,9.851912842E0,9.854272755E0
1.171629849E2,-5.104385376E-2,2.318678284E-1,9.857301636E0,9.860160430E0
1.171729939E2,-5.059478760E-2,2.230361938E-1,9.867929535E0,9.870579430E0
1.171830049E2,-4.415817261E-2,2.350112915E-1,9.866732025E0,9.869629228E0
1.171930139E2,-4.640350342E-2,2.354603577E-1,9.863139496E0,9.866058766E0
1.172030239E2,-3.727249146E-2,2.228865051E-1,9.869276733E0,9.871863597E0
1.172130339E2,-4.191284180E-2,2.167492676E-1,9.860894165E0,9.863365078E0
1.172230439E2,-4.909790039E-2,2.392025757E-1,9.875713348E0,9.878731832E0
1.172330549E2,-4.819976807E-2,2.356100464E-1,9.872869263E0,9.875797831E0
1.172430649E2,-5.298980713E-2,2.311193848E-1,9.864037628E0,9.866887170E0
1.172530739E2,-4.894821167E-2,2.152523804E-1,9.872869263E0,9.875336804E0
1.172630829E2,-5.358856201E-2,2.315684509E-1,9.860894165E0,9.863758382E0
1.172730929E2,-5.748046875E-2,2.198927307E-1,9.862391052E0,9.865009584E0
1.172831019E2,-5.658233643E-2,2.251318359E-1,9.866133270E0,9.868863745E0
1.172931119E2,-5.658233643E-2,2.224374390E-1,9.857301636E0,9.859973403E0
1.173031209E2,-4.355941772E-2,2.251318359E-1,9.858050079E0,9.860716664E0
1.173131309E2,-4.490661621E-2,2.272274780E-1,9.856403503E0,9.859124655E0
1.173231419E2,-5.508544922E-2,2.279759216E-1,9.868228912E0,9.871015616E0
1.173331509E2,-4.834945679E-2,2.270777893E-1,9.852661285E0,9.855396308E0
1.173431599E2,-4.685256958E-2,2.215393066E-1,9.868528290E0,9.871125844E0
1.173531709E2,-4.819976807E-2,2.260299683E-1,9.862241364E0,9.864948934E0
1.173631799E2,-4.670288086E-2,2.222877502E-1,9.856104126E0,9.858721091E0
1.173731899E2,-4.655319214E-2,2.279759216E-1,9.869276733E0,9.872019219E0
1.173831989E2,-4.700225830E-2,2.312690735E-1,9.864187317E0,9.867009984E0
1.173932089E2,-4.266128540E-2,2.332150269E-1,9.850865021E0,9.853717618E0
1.174032169E2,-5.942642212E-2,2.191442871E-1,9.872420197E0,9.875030950E0
1.174132259E2,-5.673202515E-2,2.276765442E-1,9.871671753E0,9.874459901E0
1.174232339E2,-5.493576050E-2,2.165995789E-1,9.858199768E0,9.860732021E0
1.174332429E2,-5.014572144E-2,2.261796570E-1,9.860145721E0,9.862867001E0
1.174432519E2,-4.026626587E-2,2.245330811E-1,9.868528290E0,9.871164424E0
1.174532609E2,-4.924758911E-2,2.252815247E-1,9.863887939E0,9.866583115E0
1.174632699E2,-4.176315308E-2,2.142045593E-1,9.854158173E0,9.856574509E0
1.174732789E2,-5.194198608E-2,2.293231201E-1,9.855954437E0,9.858758793E0
1.174832889E2,-4.520599365E-2,2.320175171E-1,9.866282959E0,9.869114202E0
1.174932979E2,-3.936813354E-2,2.299218750E-1,9.870773621E0,9.873529551E0
1.175033069E2,-4.625381470E-2,2.224374390E-1,9.886940002E0,9.889550063E0
1.175133149E2,-5.089416504E-2,2.201921082E-1,9.871222687E0,9.873809402E0
1.175233239E2,-5.224136353E-2,2.245330811E-1,9.857601013E0,9.860296243E0
1.175333319E2,-3.861968994E-2,2.345622253E-1,9.854457550E0,9.857324410E0
1.175433409E2,-4.445755005E-2,2.236349487E-1,9.861792297E0,9.864427828E0
1.175533499E2,-5.523513794E-2,2.073188782E-1,9.853409729E0,9.855745295E0
1.175633579E2,-5.239105225E-2,2.252815247E-1,9.852212219E0,9.854926798E0
1.175733659E2,-5.373825073E-2,2.188449097E-1,9.862391052E0,9.864965188E0
1.175833759E2,-4.400848389E-2,2.332150269E-1,9.862391052E0,9.865246234E0
1.175933849E2,-5.493576050E-2,2.204914856E-1,9.862690430E0,9.865307747E0
1.176033929E2,-5.313949585E-2,2.115101624E-1,9.877359924E0,9.879767175E0
1.176134019E2,-5.343887329E-2,2.270777893E-1,9.865684204E0,9.868441865E0
1.176234107E2,-5.867797852E-2,2.148033142E-1,9.864636383E0,9.867149261E0
1.176334207E2,-5.284011841E-2,2.107617188E-1,9.869276733E0,9.871668340E0
1.176434307E2,-4.520599365E-2,2.258802795E-1,9.867181091E0,9.869869714E0
1.176534397E2,-5.388793945E-2,2.309696960E-1,9.857002258E0,9.859855193E0
1.176634507E2,-4.969665527E-2,2.209405518E-1,9.856403503E0,9.859004742E0
1.176734617E2,-3.113525391E-2,2.282752991E-1,9.853409729E0,9.856102795E0
1.176834717E2,-5.957611084E-2,2.282752991E-1,9.853559418E0,9.856383319E0
1.176934817E2,-5.508544922E-2,2.293231201E-1,9.865983582E0,9.868802133E0
1.177034917E2,-6.242019653E-2,2.284249878E-1,9.857900391E0,9.860744108E0
1.177135027E2,-4.969665527E-2,2.167492676E-1,9.861492920E0,9.863999828E0
1.177235127E2,-4.505630493E-2,2.306703186E-1,9.870623932E0,9.873421680E0
1.177335227E2,-4.505630493E-2,2.269281006E-1,9.870174866E0,9.872886017E0
1.177435327E2,-4.909790039E-2,2.269281006E-1,9.866732025E0,9.869463401E0
1.177535407E2,-4.834945679E-2,2.350112915E-1,9.859846344E0,9.862765226E0
1.177635497E2,-4.131408691E-2,2.230361938E-1,9.855954437E0,9.858564290E0
1.177735587E2,-5.508544922E-2,2.219883728E-1,9.856553192E0,9.859206564E0
1.177835677E2,-4.999603271E-2,2.341131592E-1,9.848020935E0,9.850930155E0
1.177935767E2,-5.463638306E-2,2.273771667E-1,9.858948212E0,9.861721216E0
1.178035867E2,-4.326004028E-2,2.212399292E-1,9.871222687E0,9.873796426E0
1.178135967E2,-5.927673340E-2,2.273771667E-1,9.874815216E0,9.877610524E0
1.178236057E2,-4.056564331E-2,2.243833923E-1,9.862989807E0,9.865625242E0
1.178336147E2,-5.239105225E-2,2.157014465E-1,9.860145721E0,9.862643945E0
1.178436237E2,-5.388793945E-2,2.125579834E-1,9.862989807E0,9.865427144E0
1.178536327E2,-4.296066284E-2,2.251318359E-1,9.871522064E0,9.874182388E0
1.178636427E2,-5.029541016E-2,2.326162720E-1,9.873468018E0,9.876335892E0
1.178736517E2,-4.954696655E-2,2.203417969E-1,9.857900391E0,9.860487083E0
1.178836607E2,-4.505630493E-2,2.306703186E-1,9.857002258E0,9.859803872E0
1.178936697E2,-4.430786133E-2,2.287243652E-1,9.861941986E0,9.864693495E0
1.179036787E2,-3.802093506E-2,2.300715637E-1,9.869426422E0,9.872180935E0
1.179136897E2,-4.610412598E-2,2.231858826E-1,9.869725800E0,9.872356603E0
1.179236987E2,-4.969665527E-2,2.342628479E-1,9.863588562E0,9.866495232E0
1.179337077E2,-5.568420410E-2,2.314187622E-1,9.866732025E0,9.869602638E0
1.179437157E2,-4.011657715E-2,2.191442871E-1,9.866432648E0,9.868947601E0
1.179537257E2,-5.179229736E-2,2.222877502E-1,9.864037628E0,9.866677892E0
1.179637347E2,-5.134323120E-2,2.330653381E-1,9.863738251E0,9.866624948E0
1.179737447E2,-4.326004028E-2,2.272274780E-1,9.864486694E0,9.867198260E0
1.179837547E2,-5.179229736E-2,2.323168945E-1,9.867330780E0,9.870201128E0
1.179937637E2,-5.403762817E-2,2.203417969E-1,9.855505371E0,9.858116285E0
1.180037717E2,-4.161346436E-2,2.224374390E-1,9.867181091E0,9.869775721E0
1.180137807E2,-6.047424316E-2,2.115101624E-1,9.863588562E0,9.866041405E0
1.180237897E2,-5.373825073E-2,2.216889954E-1,9.876162415E0,9.878796377E0
1.180337987E2,-5.463638306E-2,2.089654541E-1,9.871222687E0,9.873585419E0
1.180438077E2,-5.433700562E-2,2.234852600E-1,9.854158173E0,9.856841860E0
1.180538177E2,-5.254074097E-2,2.252815247E-1,9.868827667E0,9.871538473E0
1.180638257E2,-4.924758911E-2,2.197430420E-1,9.866133270E0,9.868702956E0
1.180738347E2,-5.598358154E-2,2.233355713E-1,9.872270508E0,9.874955084E0
1.180838437E2,-4.745132446E-2,2.210902405E-1,9.866282959E0,9.868873895E0
1.180938527E2,-4.909790039E-2,2.227368164E-1,9.867480469E0,9.870116164E0
1.181038617E2,-5.284011841E-2,2.186952209E-1,9.866282959E0,9.868847912E0
1.181138707E2,-4.355941772E-2,2.225871277E-1,9.859247589E0,9.861856087E0
1.181238807E2,-5.149291992E-2,2.258802795E-1,9.855205994E0,9.857928717E0
1.181338887E2,-5.583389282E-2,2.140548706E-1,9.857750702E0,9.860232544E0
1.181438977E2,-4.894821167E-2,2.339634705E-1,9.862241364E0,9.865137584E0
1.181539077E2,-5.149291992E-2,2.206411743E-1,9.849817200E0,9.852422693E0
1.181639167E2,-4.326004028E-2,2.200424194E-1,9.868677979E0,9.871225615E0
1.181739257E2,-4.969665527E-2,2.258802795E-1,9.871671753E0,9.874380733E0
1.181839357E2,-5.089416504E-2,2.246827698E-1,9.854756927E0,9.857449298E0
1.181939447E2,-6.436614990E-2,2.118095398E-1,9.859696655E0,9.862181524E0
1.182039547E2,-5.074447632E-2,2.127076721E-1,9.863438873E0,9.865862657E0
1.182139647E2,-4.475692749E-2,2.293231201E-1,9.858050079E0,9.860818609E0
1.182239747E2,-6.107299805E-2,2.296224976E-1,9.854158173E0,9.857022354E0
1.182339837E2,-5.059478760E-2,2.317181396E-1,9.861792297E0,9.864643959E0
1.182439927E2,-5.792953491E-2,2.176473999E-1,9.867181091E0,9.869751208E0
1.182540007E2,-6.167175293E-2,2.267784119E-1,9.877659302E0,9.880454703E0
1.182640107E2,-6.541397095E-2,2.191442871E-1,9.863438873E0,9.866089885E0
1.182740207E2,-5.269042969E-2,2.273771667E-1,9.871671753E0,9.874430609E0
1.182840297E2,-5.792953491E-2,2.227368164E-1,9.871971130E0,9.874653489E0
1.182940397E2,-4.819976807E-2,2.200424194E-1,9.857002258E0,9.859575823E0
1.183040497E2,-4.775070190E-2,2.139051819E-1,9.860594788E0,9.863030220E0
1.183140597E2,-5.104385376E-2,2.234852600E-1,9.868378601E0,9.871040844E0
1.183240697E2,-5.688171387E-2,2.296224976E-1,9.864935760E0,9.867771764E0
1.183340797E2,-5.029541016E-2,2.276765442E-1,9.857301636E0,9.860058913E0
1.183440887E2,-4.311035156E-2,2.188449097E-1,9.861343231E0,9.863865465E0
1.183540987E2,-5.373825073E-2,2.177970886E-1,9.863438873E0,9.865989549E0
1.183641077E2,-5.882766724E-2,2.204914856E-1,9.863588562E0,9.866228079E0
1.183741167E2,-6.271957397E-2,2.203417969E-1,9.867181091E0,9.869840269E0
1.183841247E2,-5.523513794E-2,2.171983337E-1,9.863887939E0,9.866433566E0
1.183941337E2,-5.598358154E-2,2.201921082E-1,9.855355682E0,9.857974151E0
1.184041437E2,-4.655319214E-2,2.225871277E-1,9.865534515E0,9.868155020E0
1.184141527E2,-4.805007935E-2,2.350112915E-1,9.869576111E0,9.872490655E0
1.184241627E2,-5.149291992E-2,2.302212524E-1,9.860145721E0,9.862967454E0
1.184341717E2,-4.879852295E-2,2.347119141E-1,9.861492920E0,9.864406398E0
1.184441807E2,-6.256988525E-2,2.228865051E-1,9.875563660E0,9.878276721E0
1.184541897E2,-4.311035156E-2,2.192939758E-1,9.853260040E0,9.855794325E0
1.184641997E2,-5.433700562E-2,2.261796570E-1,9.863438873E0,9.866181437E0
1.184742087E2,-5.418731689E-2,2.168989563E-1,9.858050079E0,9.860584810E0
1.184842187E2,-5.688171387E-2,2.336640930E-1,9.861792297E0,9.864724109E0
1.184942277E2,-3.936813354E-2,2.308200073E-1,9.870474243E0,9.873251213E0
1.185042367E2,-4.490661621E-2,2.297721863E-1,9.863588562E0,9.866366666E0
1.185142467E2,-3.906875610E-2,2.360591125E-1,9.871671753E0,9.874571052E0
1.185242557E2,-5.463638306E-2,2.279759216E-1,9.871671753E0,9.874454990E0
1.185342647E2,-5.328918457E-2,2.242337036E-1,9.870025177E0,9.872715811E0
1.185442737E2,-5.628295898E-2,2.365081787E-1,9.847871246E0,9.850871635E0
1.185542827E2,-5.613327026E-2,2.180964661E-1,9.865384827E0,9.867954945E0
1.185642917E2,-5.373825073E-2,2.258802795E-1,9.869875488E0,9.872606133E0
1.185743007E2,-4.745132446E-2,2.207908630E-1,9.870324554E0,9.872907730E0
1.185843097E2,-4.969665527E-2,2.173480225E-1,9.868228912E0,9.870747276E0
1.185943197E2,-5.298980713E-2,2.204914856E-1,9.859247589E0,9.861855172E0
1.186043287E2,-5.403762817E-2,2.186952209E-1,9.862091675E0,9.864664204E0
1.186143377E2,-4.116439819E-2,2.273771667E-1,9.867929535E0,9.870634640E0
1.186243466E2,-4.715194702E-2,2.353106689E-1,9.871522064E0,9.874438834E0
1.186343556E2,-5.209167480E-2,2.332150269E-1,9.864786072E0,9.867679922E0
1.186443656E2,-4.879852295E-2,2.344125366E-1,9.861492920E0,9.864399279E0
1.186543746E2,-5.763015747E-2,2.290237427E-1,9.874815216E0,9.877638820E0
1.186643836E2,-4.924758911E-2,2.354603577E-1,9.862241364E0,9.865174688E0
1.186743936E2,-4.760101318E-2,2.228865051E-1,9.871072998E0,9.873703782E0
1.186844026E2,-4.221221924E-2,2.236349487E-1,9.871522064E0,9.874145144E0
1.186944126E2,-4.026626587E-2,2.161505127E-1,9.861642609E0,9.864093337E0
1.187044226E2,-5.343887329E-2,2.224374390E-1,9.875713348E0,9.878362631E0
1.187144316E2,-5.388793945E-2,2.261796570E-1,9.881551208E0,9.884286289E0
1.187244416E2,-5.358856201E-2,2.326162720E-1,9.861941986E0,9.864830551E0
1.187344506E2,-4.430786133E-2,2.252815247E-1,9.861492920E0,9.864165325E0
1.187444606E2,-4.640350342E-2,2.237846375E-1,9.874515839E0,9.877160315E0
1.187544696E2,-4.520599365E-2,2.338137817E-1,9.857151947E0,9.860028244E0
1.187644796E2,-4.939727783E-2,2.218386841E-1,9.857451324E0,9.860070948E0
1.187744896E2,-5.239105225E-2,2.257305908E-1,9.854607239E0,9.857331432E0
1.187844986E2,-4.625381470E-2,2.324665833E-1,9.860894165E0,9.863742386E0
1.187945086E2,-5.703140259E-2,2.157014465E-1,9.871222687E0,9.873743820E0
1.188045166E2,-5.284011841E-2,2.177970886E-1,9.851763153E0,9.854311994E0
1.188145256E2,-5.134323120E-2,2.354603577E-1,9.861642609E0,9.864586796E0
1.188245346E2,-5.134323120E-2,2.245330811E-1,9.866732025E0,9.869420048E0
1.188345446E2,-4.894821167E-2,2.249821472E-1,9.864786072E0,9.867472682E0
1.188445536E2,-5.104385376E-2,2.254312134E-1,9.863139496E0,9.865847425E0
1.188545626E2,-4.879852295E-2,2.188449097E-1,9.872270508E0,9.874816422E0
1.188645716E2,-5.224136353E-2,2.278262329E-1,9.861642609E0,9.864412243E0
1.188745806E2,-4.400848389E-2,2.282752991E-1,9.856253815E0,9.858995163E0
1.188845896E2,-4.445755005E-2,2.165995789E-1,9.860894165E0,9.863372931E0
1.188945986E2,-4.400848389E-2,2.168989563E-1,9.866732025E0,9.869213888E0
1.189046076E2,-5.149291992E-2,2.275268555E-1,9.869725800E0,9.872482330E0
1.189146176E2,-5.987548828E-2,2.227368164E-1,9.856702881E0,9.859401019E0
1.189246266E2,-5.104385376E-2,2.415975952E-1,9.873318329E0,9.876405707E0
1.189346356E2,-5.059478760E-2,2.296224976E-1,9.865384827E0,9.868186465E0
1.189446456E2,-4.819976807E-2,2.263293457E-1,9.859846344E0,9.862561438E0
1.189546546E2,-4.879852295E-2,2.201921082E-1,9.856553192E0,9.859133161E0
1.189646636E2,-5.403762817E-2,2.146536255E-1,9.857601013E0,9.860085901E0
1.189746726E2,-6.601272583E-2,2.185455322E-1,9.871971130E0,9.874610566E0
1.189846806E2,-4.550537109E-2,2.194436646E-1,9.856553192E0,9.859100724E0
1.189946896E2,-4.400848389E-2,2.296224976E-1,9.863139496E0,9.865910194E0
1.190046966E2,-5.254074097E-2,2.409988403E-1,9.873318329E0,9.876398928E0
1.190147066E2,-5.463638306E-2,2.243833923E-1,9.858050079E0,9.860754759E0
1.190247166E2,-4.805007935E-2,2.252815247E-1,9.865684204E0,9.868372986E0
1.190347266E2,-3.338058472E-2,2.130070496E-1,9.875114594E0,9.877468021E0
1.190447366E2,-4.745132446E-2,2.176473999E-1,9.862241364E0,9.864756800E0
1.190547476E2,-6.152206421E-2,2.294728088E-1,9.856553192E0,9.859415985E0
1.190647576E2,-5.269042969E-2,2.246827698E-1,9.865384827E0,9.868083725E0
1.190747666E2,-5.298980713E-2,2.174977112E-1,9.864935760E0,9.867475398E0
1.190847756E2,-4.580474854E-2,2.293231201E-1,9.856852570E0,9.859626248E0
1.190947846E2,-4.984634399E-2,2.236349487E-1,9.865085449E0,9.867745850E0
1.191047936E2,-5.628295898E-2,2.299218750E-1,9.858948212E0,9.861789477E0
1.191148026E2,-4.640350342E-2,2.317181396E-1,9.862989807E0,9.865820519E0
1.191248106E2,-4.580474854E-2,2.203417969E-1,9.875114594E0,9.877678716E0
1.191348196E2,-4.281097412E-2,2.308200073E-1,9.873468018E0,9.876258469E0
1.191448276E2,-4.879852295E-2,2.234852600E-1,9.857601013E0,9.860254799E0
1.191548366E2,-4.894821167E-2,2.230361938E-1,9.857151947E0,9.859796427E0
1.191648456E2,-5.298980713E-2,2.306703186E-1,9.869725800E0,9.872563197E0
1.191748556E2,-5.029541016E-2,2.281256104E-1,9.863289185E0,9.866055162E0
1.191848646E2,-4.670288086E-2,2.263293457E-1,9.871671753E0,9.874376402E0
1.191948736E2,-4.969665527E-2,2.302212524E-1,9.864486694E0,9.867297975E0
1.192048816E2,-5.403762817E-2,2.369572449E-1,9.848470001E0,9.851468427E0
1.192148906E2,-5.179229736E-2,2.192939758E-1,9.852810974E0,9.855387176E0
1.192248986E2,-5.313949585E-2,2.216889954E-1,9.854158173E0,9.856794768E0
1.192349076E2,-3.562591553E-2,2.321672058E-1,9.857451324E0,9.860249359E0
1.192449166E2,-4.056564331E-2,2.206411743E-1,9.852212219E0,9.854766040E0
1.192549266E2,-6.376739502E-2,2.249821472E-1,9.864337006E0,9.867108381E0
1.192649366E2,-4.745132446E-2,2.216889954E-1,9.855505371E0,9.858112586E0
1.192749456E2,-4.864883423E-2,2.279759216E-1,9.858050079E0,9.860805804E0
1.192849566E2,-5.328918457E-2,2.207908630E-1,9.856553192E0,9.859169801E0
1.192949666E2,-6.466552734E-2,2.173480225E-1,9.869576111E0,9.872180833E0
1.193049746E2,-4.326004028E-2,2.185455322E-1,9.877808990E0,9.880321049E0
1.193149836E2,-5.912704468E-2,2.225871277E-1,9.868827667E0,9.871514603E0
1.193249936E2,-5.598358154E-2,2.240840149E-1,9.861792297E0,9.864496699E0
1.193350026E2,-5.343887329E-2,2.222877502E-1,9.861043854E0,9.863693702E0
1.193450116E2,-4.640350342E-2,2.261796570E-1,9.866133270E0,9.868834593E0
1.193550206E2,-3.547622681E-2,2.275268555E-1,9.872569885E0,9.875255094E0
1.193650296E2,-4.430786133E-2,2.293231201E-1,9.863139496E0,9.865904571E0
1.193750396E2,-4.251159668E-2,2.154020691E-1,9.860295410E0,9.862739521E0
1.193850486E2,-4.745132446E-2,2.284249878E-1,9.870025177E0,9.872782110E0
1.193950576E2,-6.032455444E-2,2.284249878E-1,9.860894165E0,9.863723980E0
1.194050656E2,-6.137237549E-2,2.258802795E-1,9.867630157E0,9.870405939E0
1.194150746E2,-5.224136353E-2,2.109114075E-1,9.861343231E0,9.863736772E0
1.194250846E2,-4.894821167E-2,2.293231201E-1,9.877659302E0,9.880442212E0
1.194350946E2,-5.284011841E-2,2.272274780E-1,9.866582336E0,9.869339968E0
1.194451026E2,-4.834945679E-2,2.308200073E-1,9.869426422E0,9.872243587E0
1.194551126E2,-6.152206421E-2,2.103126526E-1,9.861792297E0,9.864226462E0
1.194651216E2,-5.059478760E-2,2.194436646E-1,9.862391052E0,9.864961866E0
1.194751316E2,-5.059478760E-2,2.290237427E-1,9.871372375E0,9.874158409E0
1.194851406E2,-5.688171387E-2,2.242337036E-1,9.861492920E0,9.864205943E0
1.194951506E2,-4.236190796E-2,2.294728088E-1,9.867779846E0,9.870538556E0
1.195051606E2,-3.966751099E-2,2.183958435E-1,9.869576111E0,9.872071863E0
1.195151696E2,-5.209167480E-2,2.225871277E-1,9.871821442E0,9.874467943E0
1.195251796E2,-4.610412598E-2,2.267784119E-1,9.867181091E0,9.869894464E0
1.195351896E2,-4.550537109E-2,2.210902405E-1,9.867779846E0,9.870361226E0
1.195451996E2,-4.700225830E-2,2.216889954E-1,9.870923309E0,9.873524305E0
1.195552086E2,-6.122268677E-2,2.222877502E-1,9.854756927E0,9.857453736E0
1.195652186E2,-4.834945679E-2,2.239343262E-1,9.860445099E0,9.863106093E0
1.195752286E2,-5.433700562E-2,2.356100464E-1,9.847721558E0,9.850689543E0
1.195852386E2,-5.807922363E-2,2.320175171E-1,9.862840118E0,9.865739735E0
1.195952496E2,-5.134323120E-2,2.303709412E-1,9.869725800E0,9.872547506E0
1.196052586E2,-5.254074097E-2,2.213896179E-1,9.856104126E0,9.858730265E0
1.196152676E2,-4.251159668E-2,2.194436646E-1,9.866582336E0,9.869113930E0
1.196252767E2,-3.832031250E-2,2.336640930E-1,9.859996033E0,9.862838796E0
1.196352867E2,-6.601272583E-2,2.285746765E-1,9.864486694E0,9.867355360E0
1.196452967E2,-5.792953491E-2,2.300715637E-1,9.867031403E0,9.869883356E0
1.196553077E2,-5.508544922E-2,2.224374390E-1,9.867330780E0,9.869991365E0
1.196653187E2,-6.002517700E-2,2.240840149E-1,9.858199768E0,9.860928929E0
1.196753287E2,-5.403762817E-2,2.222877502E-1,9.861792297E0,9.864445206E0
1.196853387E2,-5.912704468E-2,2.333647156E-1,9.870474243E0,9.873409588E0
1.196953487E2,-5.523513794E-2,2.299218750E-1,9.859846344E0,9.862681426E0
1.197053577E2,-5.478607178E-2,2.264790344E-1,9.865684204E0,9.868435493E0
1.197153667E2,-4.849914551E-2,2.338137817E-1,9.858349457E0,9.861241051E0
1.197253767E2,-5.014572144E-2,2.267784119E-1,9.873767395E0,9.876498651E0
1.197353857E2,-4.834945679E-2,2.206411743E-1,9.873468018E0,9.876051382E0
1.197453957E2,-4.355941772E-2,2.300715637E-1,9.860295410E0,9.863075379E0
1.197554057E2,-5.613327026E-2,2.240840149E-1,9.869127045E0,9.871830287E0
1.197654147E2,-5.583389282E-2,2.219883728E-1,9.859097900E0,9.861754797E0
1.197754257E2,-4.760101318E-2,2.210902405E-1,9.861492920E0,9.864085835E0
1.197854347E2,-4.266128540E-2,2.252815247E-1,9.869276733E0,9.871939779E0
1.197954447E2,-5.179229736E-2,2.231858826E-1,9.861193542E0,9.863854848E0
1.198054537E2,-5.688171387E-2,2.377056885E-1,9.863588562E0,9.866616383E0
1.198154637E2,-4.939727783E-2,2.329156494E-1,9.857750702E0,9.860625674E0
1.198254727E2,-5.269042969E-2,2.183958435E-1,9.852511597E0,9.855072693E0
1.198354827E2,-4.894821167E-2,2.270777893E-1,9.861642609E0,9.864378094E0
1.198454927E2,-5.553451538E-2,2.275268555E-1,9.874815216E0,9.877592222E0
1.198555017E2,-4.760101318E-2,2.266287231E-1,9.860594788E0,9.863313642E0
1.198655127E2,-4.340972900E-2,2.115101624E-1,9.858948212E0,9.861312326E0
1.198755227E2,-4.685256958E-2,2.191442871E-1,9.857151947E0,9.859698976E0
1.198855317E2,-5.089416504E-2,2.170486450E-1,9.860894165E0,9.863413915E0
1.198955397E2,-5.807922363E-2,2.266287231E-1,9.869127045E0,9.871899635E0
1.199055497E2,-4.475692749E-2,2.423460388E-1,9.865684204E0,9.868761807E0
1.199155577E2,-5.822891235E-2,2.257305908E-1,9.866582336E0,9.869335941E0
1.199255667E2,-5.254074097E-2,2.270777893E-1,9.865684204E0,9.868437043E0
1.199355757E2,-4.685256958E-2,2.311193848E-1,9.858199768E0,9.861019927E0
1.199455847E2,-4.385879517E-2,2.273771667E-1,9.865684204E0,9.868401531E0
1.199555947E2,-4.909790039E-2,2.239343262E-1,9.868228912E0,9.870891502E0
1.199656037E2,-5.104385376E-2,2.242337036E-1,9.869276733E0,9.871955706E0
1.199756117E2,-5.269042969E-2,2.254312134E-1,9.859846344E0,9.862563837E0
